timestamp,timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
24-01-2016,4.00.00 AM,121,11,11,91,19,3,0,1,3
24-01-2016,5.00.00 AM,75,11,11,94,18.5,3,0,1,3
24-01-2016,6.00.00 AM,101,11.5,11.5,91,16,4,0,1,3
24-01-2016,7.00.00 AM,120,12,12,88,14,2,0,1,3
24-01-2016,8.00.00 AM,236,12,12,94,15,3,0,1,3
24-01-2016,9.00.00 AM,494,12,12,94,15,4,0,1,3
24-01-2016,10.00.00 AM,842,13,13,88,14,3,0,1,3
24-01-2016,11.00.00 AM,1058,14,14,82,17,4,0,1,3
24-01-2016,12.00.00 PM,1352,15,15,82,12,2,0,1,3
24-01-2016,1.00.00 PM,1727,15,15,82,18.5,2,0,1,3
24-01-2016,2.00.00 PM,1850,14,14,85,19,3,0,1,3
24-01-2016,3.00.00 PM,1703,14,14,85,15,3,0,1,3
24-01-2016,4.00.00 PM,1467,13.5,13.5,85,16,3,0,1,3
24-01-2016,5.00.00 PM,1109,13.5,13.5,85,11,3,0,1,3
24-01-2016,6.00.00 PM,901,13,13,88,14,3,0,1,3
24-01-2016,7.00.00 PM,675,13,13,88,13,3,0,1,3
24-01-2016,8.00.00 PM,547,13,13,88,9,3,0,1,3
24-01-2016,9.00.00 PM,427,13,13,88,10.5,3,0,1,3
24-01-2016,10.00.00 PM,341,12.5,12.5,91,7,3,0,1,3
24-01-2016,11.00.00 PM,274,12,12,88,7.5,1,0,1,3
25-01-2016,12.00.00 AM,152,12.5,12.5,85,9,1,0,0,3
25-01-2016,1.00.00 AM,70,12,12,88,7,1,0,0,3
25-01-2016,2.00.00 AM,52,13,13,79.5,14,1,0,0,3
25-01-2016,3.00.00 AM,28,13,13,77,16.5,1,0,0,3
25-01-2016,4.00.00 AM,56,13,13,72,19.5,1,0,0,3
25-01-2016,5.00.00 AM,97,12.5,12.5,72,14,1,0,0,3
25-01-2016,6.00.00 AM,520,11.5,11.5,72,14,1,0,0,3
25-01-2016,7.00.00 AM,1972,11,11,69.5,17.5,1,0,0,3
25-01-2016,8.00.00 AM,3937,11,11,64.5,16.5,1,0,0,3
25-01-2016,9.00.00 AM,1903,12,12,60.5,15,1,0,0,3
25-01-2016,10.00.00 AM,881,12.5,12.5,63,18.5,1,0,0,3
25-01-2016,11.00.00 AM,845,13,13,67,18,2,0,0,3
25-01-2016,12.00.00 PM,1009,14,14,69.5,15.5,2,0,0,3
25-01-2016,1.00.00 PM,1148,14,14,72,22,2,0,0,3
25-01-2016,2.00.00 PM,1002,13.5,13.5,79.5,26,3,0,0,3
25-01-2016,3.00.00 PM,1121,13,13,79.5,30.5,3,0,0,3
25-01-2016,4.00.00 PM,1400,13,13,74.5,33,3,0,0,3
25-01-2016,5.00.00 PM,2904,13,13,67,32.5,2,0,0,3
25-01-2016,6.00.00 PM,2833,13,13,67,30.5,3,0,0,3
25-01-2016,7.00.00 PM,1604,12,12,72,29,2,0,0,3
25-01-2016,8.00.00 PM,897,11,11,72,21,3,0,0,3
25-01-2016,9.00.00 PM,587,10,7,67,20,1,0,0,3
25-01-2016,10.00.00 PM,431,10,8,71,17,1,0,0,3
25-01-2016,11.00.00 PM,275,9,6,76,18.5,1,0,0,3
26-01-2016,12.00.00 AM,129,9,6.5,76,16,1,0,0,3
26-01-2016,1.00.00 AM,67,8,6,82,12,1,0,0,3
26-01-2016,2.00.00 AM,36,8,6,82,12,1,0,0,3
26-01-2016,3.00.00 AM,24,8,5,84.5,16,1,0,0,3
26-01-2016,4.00.00 AM,33,8,5.5,87,13,1,0,0,3
26-01-2016,5.00.00 AM,116,8,6,87,13,1,0,0,3
26-01-2016,6.00.00 AM,613,8.5,6,84.5,16,2,0,0,3
26-01-2016,7.00.00 AM,2095,9.5,6.5,79,27,2,0,0,3
26-01-2016,8.00.00 AM,4031,10,7,76,26,2,0,0,3
26-01-2016,9.00.00 AM,1977,10,6.5,71,30.5,2,0,0,3
26-01-2016,10.00.00 AM,855,10,7,71,30,2,0,0,3
26-01-2016,11.00.00 AM,696,11,11,67,34,3,0,0,3
26-01-2016,12.00.00 PM,713,11,11,72,36,7,0,0,3
26-01-2016,1.00.00 PM,422,11,11,79.5,32,7,0,0,3
26-01-2016,2.00.00 PM,414,11,11,79.5,38,7,0,0,3
26-01-2016,3.00.00 PM,604,11,11,82,37,7,0,0,3
26-01-2016,4.00.00 PM,806,11,11,82,33,7,0,0,3
26-01-2016,5.00.00 PM,1581,11,11,85,33,7,0,0,3
26-01-2016,6.00.00 PM,1731,11.5,11.5,85,37,7,0,0,3
26-01-2016,7.00.00 PM,1283,11.5,11.5,85,32,7,0,0,3
26-01-2016,8.00.00 PM,794,12,12,82,34,7,0,0,3
26-01-2016,9.00.00 PM,549,11.5,11.5,85,36,7,0,0,3
26-01-2016,10.00.00 PM,420,12,12,82,30,7,0,0,3
26-01-2016,11.00.00 PM,235,12,12,82,29.5,7,0,0,3
27-01-2016,12.00.00 AM,102,12,12,82,35,7,0,0,3
27-01-2016,1.00.00 AM,66,12,12,85,30.5,3,0,0,3
27-01-2016,2.00.00 AM,32,12,12,88,35,7,0,0,3
27-01-2016,3.00.00 AM,32,12,12,88,32,7,0,0,3
27-01-2016,4.00.00 AM,27,12,12,88,31,7,0,0,3
27-01-2016,5.00.00 AM,76,12,12,88,32.5,7,0,0,3
27-01-2016,6.00.00 AM,530,13,13,82,31,7,0,0,3
27-01-2016,7.00.00 AM,1674,13,13,82,32.5,3,0,0,3
27-01-2016,8.00.00 AM,3631,13,13,82,32,3,0,0,3
27-01-2016,9.00.00 AM,1760,13,13,82,33,3,0,0,3
27-01-2016,10.00.00 AM,740,13.5,13.5,79.5,37,3,0,0,3
27-01-2016,11.00.00 AM,641,13,13,82,35,3,0,0,3
27-01-2016,12.00.00 PM,621,13,13,85,31,7,0,0,3
27-01-2016,1.00.00 PM,645,13,13,82,30.5,7,0,0,3
27-01-2016,2.00.00 PM,547,13,13,88,29.5,7,0,0,3
27-01-2016,3.00.00 PM,667,13,13,88,26,3,0,0,3
27-01-2016,4.00.00 PM,1015,13.5,13.5,79.5,29,3,0,0,3
27-01-2016,5.00.00 PM,2481,13,13,77,35,2,0,0,3
27-01-2016,6.00.00 PM,2465,11.5,11.5,69.5,27,2,0,0,3
27-01-2016,7.00.00 PM,1505,11,11,72,25,2,0,0,3
27-01-2016,8.00.00 PM,888,10,7,73.5,25,2,0,0,3
27-01-2016,9.00.00 PM,700,10,7,67,26,2,0,0,3
27-01-2016,10.00.00 PM,508,9.5,6.5,66.5,25,2,0,0,3
27-01-2016,11.00.00 PM,355,9,5.5,66,27.5,3,0,0,3
28-01-2016,12.00.00 AM,55,8,4,64,24,2,0,0,3
28-01-2016,1.00.00 AM,31,7.5,3.5,64,26,1,0,0,3
28-01-2016,2.00.00 AM,12,6.5,3.5,68.5,19.5,1,0,0,3
28-01-2016,3.00.00 AM,46,6,3,71,18,1,0,0,3
28-01-2016,4.00.00 AM,40,5.5,2.5,73.5,14,1,0,0,3
28-01-2016,5.00.00 AM,90,5,1.5,76,18,1,0,0,3
28-01-2016,6.00.00 AM,586,5,1.5,76,18.5,1,0,0,3
28-01-2016,7.00.00 AM,1860,4,1,75,11,1,0,0,3
28-01-2016,8.00.00 AM,3880,5,2,70,16,1,0,0,3
28-01-2016,9.00.00 AM,1975,6.5,3.5,63.5,16.5,1,0,0,3
28-01-2016,10.00.00 AM,917,7.5,4.5,64,20,1,0,0,3
28-01-2016,11.00.00 AM,837,9,6,58,21,1,0,0,3
28-01-2016,12.00.00 PM,1009,9.5,6.5,56,23,2,0,0,3
28-01-2016,1.00.00 PM,1114,10,7,54,26,2,0,0,3
28-01-2016,2.00.00 PM,1037,10,7,54,24,2,0,0,3
28-01-2016,3.00.00 PM,1134,10,7,54,25,2,0,0,3
28-01-2016,4.00.00 PM,1439,9,6,62,22,2,0,0,3
28-01-2016,5.00.00 PM,2704,9,6,60,25,2,0,0,3
28-01-2016,6.00.00 PM,2489,9,6,62,22,1,0,0,3
28-01-2016,7.00.00 PM,1560,9,5.5,66,28,1,0,0,3
28-01-2016,8.00.00 PM,913,9,6,68.5,25,1,0,0,3
28-01-2016,9.00.00 PM,662,9,5.5,71,27,1,0,0,3
28-01-2016,10.00.00 PM,552,10,6,71,34,3,0,0,3
28-01-2016,11.00.00 PM,382,10,6,73.5,31,3,0,0,3
29-01-2016,12.00.00 AM,197,10,6,82,32,3,0,0,3
29-01-2016,1.00.00 AM,131,11,11,77,32,3,0,0,3
29-01-2016,2.00.00 AM,71,11,11,77,33,2,0,0,3
29-01-2016,3.00.00 AM,45,11,11,77,35,4,0,0,3
29-01-2016,4.00.00 AM,36,11.5,11.5,79.5,32,3,0,0,3
29-01-2016,5.00.00 AM,98,11.5,11.5,79.5,31,3,0,0,3
29-01-2016,6.00.00 AM,527,12,12,77,36,3,0,0,3
29-01-2016,7.00.00 AM,1724,12,12,72,34,3,0,0,3
29-01-2016,8.00.00 AM,3452,12,12,72,38,3,0,0,3
29-01-2016,9.00.00 AM,1792,11.5,11.5,77,36,3,0,0,3
29-01-2016,10.00.00 AM,871,12,12,69.5,38,2,0,0,3
29-01-2016,11.00.00 AM,780,12,12,72,36,3,0,0,3
29-01-2016,12.00.00 PM,1018,12,12,74.5,35,3,0,0,3
29-01-2016,1.00.00 PM,862,12,12,77,32,3,0,0,3
29-01-2016,2.00.00 PM,736,12,12,82,29.5,7,0,0,3
29-01-2016,3.00.00 PM,974,12,12,79.5,31.5,3,0,0,3
29-01-2016,4.00.00 PM,1411,12,12,82,31,3,0,0,3
29-01-2016,5.00.00 PM,2499,12,12,82,30,3,0,0,3
29-01-2016,6.00.00 PM,2154,12,12,79.5,28,3,0,0,3
29-01-2016,7.00.00 PM,1171,12,12,82,33,3,0,0,3
29-01-2016,8.00.00 PM,693,12.5,12.5,79.5,36,3,0,0,3
29-01-2016,9.00.00 PM,503,13,13,77,39,3,0,0,3
29-01-2016,10.00.00 PM,411,12,12,82,36,7,0,0,3
29-01-2016,11.00.00 PM,370,12,12,82,37,7,0,0,3
30-01-2016,12.00.00 AM,212,11.5,11.5,85,39,7,0,1,3
30-01-2016,1.00.00 AM,169,11.5,11.5,85,34,7,0,1,3
30-01-2016,2.00.00 AM,101,12,12,82,33,7,0,1,3
30-01-2016,3.00.00 AM,70,10.5,8.5,85,33,7,0,1,3
30-01-2016,4.00.00 AM,79,10,7,82,24,7,0,1,3
30-01-2016,5.00.00 AM,54,10,7.5,82,21.5,3,0,1,3
30-01-2016,6.00.00 AM,72,9,5.5,76,28.5,7,0,1,3
30-01-2016,7.00.00 AM,196,9,6,76,25,2,0,1,3
30-01-2016,8.00.00 AM,372,9,6,73.5,22,2,0,1,3
30-01-2016,9.00.00 AM,644,8,4.5,76,22,7,0,1,3
30-01-2016,10.00.00 AM,905,8,4,73.5,25,3,0,1,3
30-01-2016,11.00.00 AM,1216,8,4,66,35,2,0,1,3
30-01-2016,12.00.00 PM,1456,7.5,3,47.5,34,2,0,1,3
30-01-2016,1.00.00 PM,1737,8,4,50,32,2,0,1,3
30-01-2016,2.00.00 PM,1712,8,4,48,29.5,2,0,1,3
30-01-2016,3.00.00 PM,1624,8,4,46,30.5,1,0,1,3
30-01-2016,4.00.00 PM,1481,7,3,49,28,1,0,1,3
30-01-2016,5.00.00 PM,1110,7,4,53,19.5,2,0,1,3
30-01-2016,6.00.00 PM,829,7,3,53,25,1,0,1,3
30-01-2016,7.00.00 PM,655,6,2,63.5,22,1,0,1,3
30-01-2016,8.00.00 PM,499,6,2,66,21,1,0,1,3
30-01-2016,9.00.00 PM,450,6,2,68.5,26,1,0,1,3
30-01-2016,10.00.00 PM,389,6,2,68.5,22,1,0,1,3
30-01-2016,11.00.00 PM,349,5.5,2,73.5,17.5,1,0,1,3
31-01-2016,12.00.00 AM,336,5,1.5,76,18.5,1,0,1,3
31-01-2016,1.00.00 AM,245,6,2.5,71,19.5,1,0,1,3
31-01-2016,2.00.00 AM,244,6,2.5,71,19.5,1,0,1,3
31-01-2016,3.00.00 AM,145,6,3,71,13,1,0,1,3
31-01-2016,4.00.00 AM,93,6,3,76,13,1,0,1,3
31-01-2016,5.00.00 AM,84,6,4,76,9,1,0,1,3
31-01-2016,6.00.00 AM,98,6,4,76,10,2,0,1,3
31-01-2016,7.00.00 AM,137,7,5,78.5,10,7,0,1,3
31-01-2016,8.00.00 AM,217,7.5,4.5,78.5,15,7,0,1,3
31-01-2016,9.00.00 AM,260,7,5,90,10,7,0,1,3
31-01-2016,10.00.00 AM,392,8,6,93,10,7,0,1,3
31-01-2016,11.00.00 AM,513,10,9,91,18.5,7,0,1,3
31-01-2016,12.00.00 PM,748,11.5,11.5,85,27,3,0,1,3
31-01-2016,1.00.00 PM,924,13,13,82,29,3,0,1,3
31-01-2016,2.00.00 PM,1080,13.5,13.5,79.5,26,3,0,1,3
31-01-2016,3.00.00 PM,1159,14,14,77,30,3,0,1,3
31-01-2016,4.00.00 PM,972,14,14,77,33,3,0,1,3
31-01-2016,5.00.00 PM,846,14,14,77,30.5,3,0,1,3
31-01-2016,6.00.00 PM,688,14,14,77,36,3,0,1,3
31-01-2016,7.00.00 PM,529,14,14,77,35,3,0,1,3
31-01-2016,8.00.00 PM,436,13.5,13.5,79.5,37,3,0,1,3
31-01-2016,9.00.00 PM,345,13,13,82,31.5,3,0,1,3
31-01-2016,10.00.00 PM,311,13,13,82,31,4,0,1,3
31-01-2016,11.00.00 PM,217,13,13,77,28,4,0,1,3
01-02-2016,12.00.00 AM,129,13,13,77,33,4,0,0,3
01-02-2016,1.00.00 AM,61,13,13,77,31.5,4,0,0,3
01-02-2016,2.00.00 AM,35,13,13,77,31.5,4,0,0,3
01-02-2016,3.00.00 AM,31,12.5,12.5,79.5,28.5,3,0,0,3
01-02-2016,4.00.00 AM,34,12,12,82,31,7,0,0,3
01-02-2016,5.00.00 AM,95,12,12,69.5,30.5,4,0,0,3
01-02-2016,6.00.00 AM,512,12.5,12.5,65,29.5,3,0,0,3
01-02-2016,7.00.00 AM,1813,13,13,63,34,3,0,0,3
01-02-2016,8.00.00 AM,3718,12,12,72,31,3,0,0,3
01-02-2016,9.00.00 AM,1863,12.5,12.5,69.5,34,3,0,0,3
01-02-2016,10.00.00 AM,806,13,13,72,33,3,0,0,3
01-02-2016,11.00.00 AM,677,13,13,72,40,3,0,0,3
01-02-2016,12.00.00 PM,866,13.5,13.5,69.5,39,3,0,0,3
01-02-2016,1.00.00 PM,832,13.5,13.5,72,39,3,0,0,3
01-02-2016,2.00.00 PM,794,14.5,14.5,65,36,3,0,0,3
01-02-2016,3.00.00 PM,919,14,14,67,36,3,0,0,3
01-02-2016,4.00.00 PM,1355,14,14,65,35,3,0,0,3
01-02-2016,5.00.00 PM,2841,14,14,67,34,3,0,0,3
01-02-2016,6.00.00 PM,2686,14,14,65,34,3,0,0,3
01-02-2016,7.00.00 PM,1534,13,13,55,47,2,0,0,3
01-02-2016,8.00.00 PM,851,12,12,56,43.5,3,0,0,3
01-02-2016,9.00.00 PM,571,11.5,11.5,56,40.5,2,0,0,3
01-02-2016,10.00.00 PM,360,11,11,60,35,2,0,0,3
01-02-2016,11.00.00 PM,223,10,6,62,32,2,0,0,3
02-02-2016,12.00.00 AM,112,10,6,62,35,2,0,0,3
02-02-2016,1.00.00 AM,75,10,6,62,33,2,0,0,3
02-02-2016,2.00.00 AM,44,10,6.5,62,31.5,2,0,0,3
02-02-2016,3.00.00 AM,25,10,7,67,29,2,0,0,3
02-02-2016,4.00.00 AM,33,10,6.5,64.5,27.5,1,0,0,3
02-02-2016,5.00.00 AM,102,10,6,67,31,2,0,0,3
02-02-2016,6.00.00 AM,623,10,7,64.5,30,2,0,0,3
02-02-2016,7.00.00 AM,2005,10,6,62,31,2,0,0,3
02-02-2016,8.00.00 AM,3670,10,6.5,62,31.5,2,0,0,3
02-02-2016,9.00.00 AM,1704,9,4.5,69,35,7,0,0,3
02-02-2016,10.00.00 AM,810,9,5,71,29,2,0,0,3
02-02-2016,11.00.00 AM,746,10,6.5,54,32.5,2,0,0,3
02-02-2016,12.00.00 PM,989,10.5,8.5,47,38.5,2,0,0,3
02-02-2016,1.00.00 PM,1032,10.5,8.5,50.5,39,2,0,0,3
02-02-2016,2.00.00 PM,919,10,6,47,39,2,0,0,3
02-02-2016,3.00.00 PM,957,10,6,47,33,2,0,0,3
02-02-2016,4.00.00 PM,1434,9,5,50,31.5,2,0,0,3
02-02-2016,5.00.00 PM,2846,8,4.5,59.5,23,2,0,0,3
02-02-2016,6.00.00 PM,2600,8,4,55,27,1,0,0,3
02-02-2016,7.00.00 PM,1556,7.5,3.5,64,25,1,0,0,3
02-02-2016,8.00.00 PM,909,7,3,66,25,1,0,0,3
02-02-2016,9.00.00 PM,628,6,2,71,23,1,0,0,3
02-02-2016,10.00.00 PM,457,6,2,71,22,1,0,0,3
02-02-2016,11.00.00 PM,238,5.5,1.5,73.5,19.5,1,0,0,3
03-02-2016,12.00.00 AM,127,5,1,78.5,22,2,0,0,3
03-02-2016,1.00.00 AM,56,5,1,78.5,19.5,1,0,0,3
03-02-2016,2.00.00 AM,44,5,1,76,20,1,0,0,3
03-02-2016,3.00.00 AM,29,5,1,70,22,1,0,0,3
03-02-2016,4.00.00 AM,36,4.5,0.5,75.5,20,1,0,0,3
03-02-2016,5.00.00 AM,103,4,0.5,75,16,1,0,0,3
03-02-2016,6.00.00 AM,589,4,0,72.5,20.5,1,0,0,3
03-02-2016,7.00.00 AM,2019,4,-0.5,70,23,1,0,0,3
03-02-2016,8.00.00 AM,3823,5,0.5,66,25,2,0,0,3
03-02-2016,9.00.00 AM,1891,5.5,1.5,63.5,26,2,0,0,3
03-02-2016,10.00.00 AM,819,6.5,1.5,66,32,3,0,0,3
03-02-2016,11.00.00 AM,711,7,3,66,31,3,0,0,3
03-02-2016,12.00.00 PM,945,7.5,4,68.5,26,3,0,0,3
03-02-2016,1.00.00 PM,929,8,4,64,27,3,0,0,3
03-02-2016,2.00.00 PM,793,8.5,4.5,64,26,3,0,0,3
03-02-2016,3.00.00 PM,929,9,5.5,56,26.5,2,0,0,3
03-02-2016,4.00.00 PM,1399,9,6,56,24,2,0,0,3
03-02-2016,5.00.00 PM,2739,8,5,59.5,20,2,0,0,3
03-02-2016,6.00.00 PM,2608,7.5,4.5,61.5,17.5,1,0,0,3
03-02-2016,7.00.00 PM,1482,7,4,66,19.5,1,0,0,3
03-02-2016,8.00.00 PM,881,7,4,66,18.5,1,0,0,3
03-02-2016,9.00.00 PM,633,6,3,71,17,1,0,0,3
03-02-2016,10.00.00 PM,538,6,3,71,16,1,0,0,3
03-02-2016,11.00.00 PM,313,5.5,2.5,76,16,1,0,0,3
04-02-2016,12.00.00 AM,133,5,2,78.5,16,1,0,0,3
04-02-2016,1.00.00 AM,96,5.5,1.5,78.5,21,1,0,0,3
04-02-2016,2.00.00 AM,72,6,3,76,19,1,0,0,3
04-02-2016,3.00.00 AM,38,6.5,3,73.5,20,7,0,0,3
04-02-2016,4.00.00 AM,40,6,2.5,84,21.5,7,0,0,3
04-02-2016,5.00.00 AM,89,7.5,4,81.5,23.5,4,0,0,3
04-02-2016,6.00.00 AM,553,9,5,82,29.5,3,0,0,3
04-02-2016,7.00.00 AM,1841,9,5,87,31,3,0,0,3
04-02-2016,8.00.00 AM,3814,10,7,82,28,3,0,0,3
04-02-2016,9.00.00 AM,1996,11,11,82,30,3,0,0,3
04-02-2016,10.00.00 AM,860,12,12,77,30.5,3,0,0,3
04-02-2016,11.00.00 AM,747,12.5,12.5,74.5,28,3,0,0,3
04-02-2016,12.00.00 PM,964,13,13,72,28,3,0,0,3
04-02-2016,1.00.00 PM,1024,13.5,13.5,69.5,27,3,0,0,3
04-02-2016,2.00.00 PM,926,13.5,13.5,67,33,2,0,0,3
04-02-2016,3.00.00 PM,1028,13,13,67,25,2,0,0,3
04-02-2016,4.00.00 PM,1429,13,13,67,16,2,0,0,3
04-02-2016,5.00.00 PM,2733,12.5,12.5,69.5,9,2,0,0,3
04-02-2016,6.00.00 PM,2534,12,12,72,12,2,0,0,3
04-02-2016,7.00.00 PM,1565,12,12,72,15,2,0,0,3
04-02-2016,8.00.00 PM,1006,11.5,11.5,79.5,17,2,0,0,3
04-02-2016,9.00.00 PM,694,11,11,82,16,2,0,0,3
04-02-2016,10.00.00 PM,574,11,11,82,14,3,0,0,3
04-02-2016,11.00.00 PM,398,11,11,85,17.5,4,0,0,3
05-02-2016,12.00.00 AM,208,11,11,82,19.5,3,0,0,3
05-02-2016,1.00.00 AM,120,11,11,77,18,3,0,0,3
05-02-2016,2.00.00 AM,74,11,11,77,18.5,2,0,0,3
05-02-2016,3.00.00 AM,52,11,11,77,14,4,0,0,3
05-02-2016,4.00.00 AM,46,11,11,74.5,16,4,0,0,3
05-02-2016,5.00.00 AM,96,11,11,74.5,15,4,0,0,3
05-02-2016,6.00.00 AM,449,10.5,9.5,85,17,3,0,0,3
05-02-2016,7.00.00 AM,1530,10.5,9,79.5,19.5,3,0,0,3
05-02-2016,8.00.00 AM,3435,11,11,77,22,3,0,0,3
05-02-2016,9.00.00 AM,1738,10.5,9.5,82.5,19.5,7,0,0,3
05-02-2016,10.00.00 AM,830,11,11,85,22.5,7,0,0,3
05-02-2016,11.00.00 AM,811,11,11,82,23,3,0,0,3
05-02-2016,12.00.00 PM,965,11,11,82,27,2,0,0,3
05-02-2016,1.00.00 PM,1022,11,11,82,23,7,0,0,3
05-02-2016,2.00.00 PM,881,11,11,82,28,3,0,0,3
05-02-2016,3.00.00 PM,1064,11,11,77,27,3,0,0,3
05-02-2016,4.00.00 PM,1460,11,11,74.5,27,3,0,0,3
05-02-2016,5.00.00 PM,2656,11,11,72,27,3,0,0,3
05-02-2016,6.00.00 PM,1976,11,11,77,20,3,0,0,3
05-02-2016,7.00.00 PM,1175,11,11,77,23.5,7,0,0,3
05-02-2016,8.00.00 PM,687,11,11,77,29.5,7,0,0,3
05-02-2016,9.00.00 PM,451,10,6.5,82,28.5,26,0,0,3
05-02-2016,10.00.00 PM,438,10,7,82,25,7,0,0,3
05-02-2016,11.00.00 PM,433,11,11,77,26,4,0,0,3
06-02-2016,12.00.00 AM,347,11,11,74.5,28.5,3,0,1,3
06-02-2016,1.00.00 AM,238,10,7,82,26,3,0,1,3
06-02-2016,2.00.00 AM,189,10,7,82,24,7,0,1,3
06-02-2016,3.00.00 AM,108,10,7,88,23,3,0,1,3
06-02-2016,4.00.00 AM,87,10,7,88,22,3,0,1,3
06-02-2016,5.00.00 AM,71,10,7,88,20,3,0,1,3
06-02-2016,6.00.00 AM,94,11,11,77,20.5,3,0,1,3
06-02-2016,7.00.00 AM,214,10,7.5,88,17.5,3,0,1,3
06-02-2016,8.00.00 AM,389,11,11,79.5,27,4,0,1,3
06-02-2016,9.00.00 AM,698,11,11,77,29.5,3,0,1,3
06-02-2016,10.00.00 AM,944,12,12,72,33,4,0,1,3
06-02-2016,11.00.00 AM,1104,12,12,72,40,3,0,1,3
06-02-2016,12.00.00 PM,1219,12,12,69.5,37,3,0,1,3
06-02-2016,1.00.00 PM,1244,12,12,67,41,4,0,1,3
06-02-2016,2.00.00 PM,1294,13,13,63,37,3,0,1,3
06-02-2016,3.00.00 PM,1253,13,13,63,41,2,0,1,3
06-02-2016,4.00.00 PM,1283,13,13,63,36,2,0,1,3
06-02-2016,5.00.00 PM,848,13,13,59,41,2,0,1,3
06-02-2016,6.00.00 PM,495,12,12,63,38,7,0,1,3
06-02-2016,7.00.00 PM,362,11,11,69.5,36,7,0,1,3
06-02-2016,8.00.00 PM,171,10,7,79,29,7,0,1,3
06-02-2016,9.00.00 PM,147,10,6.5,82,31.5,7,0,1,3
06-02-2016,10.00.00 PM,172,10,6,88,37,7,0,1,3
06-02-2016,11.00.00 PM,155,8,4,84,30.5,7,0,1,3
07-02-2016,12.00.00 AM,256,7,4,78.5,19,3,0,1,3
07-02-2016,1.00.00 AM,194,7,4,76,15,2,0,1,3
07-02-2016,2.00.00 AM,168,7,4.5,81,14,1,0,1,3
07-02-2016,3.00.00 AM,128,7,4,78.5,18.5,1,0,1,3
07-02-2016,4.00.00 AM,95,7,4,76,19.5,1,0,1,3
07-02-2016,5.00.00 AM,59,7,4,76,17,1,0,1,3
07-02-2016,6.00.00 AM,75,6,2,76,22,1,0,1,3
07-02-2016,7.00.00 AM,155,6,2,76,23,2,0,1,3
07-02-2016,8.00.00 AM,268,6.5,2.5,73.5,25,1,0,1,3
07-02-2016,9.00.00 AM,610,7.5,3.5,68.5,29,1,0,1,3
07-02-2016,10.00.00 AM,1035,9,5,60,32,2,0,1,3
07-02-2016,11.00.00 AM,1324,10,6,58,38,3,0,1,3
07-02-2016,12.00.00 PM,1568,10,6,56,36,2,0,1,3
07-02-2016,1.00.00 PM,1684,10,6,54,35,2,0,1,3
07-02-2016,2.00.00 PM,1644,9.5,6.5,62,24,2,0,1,3
07-02-2016,3.00.00 PM,1401,10,7,54,30,2,0,1,3
07-02-2016,4.00.00 PM,1156,9.5,5.5,56,32,2,0,1,3
07-02-2016,5.00.00 PM,858,9,5,66,31.5,2,0,1,3
07-02-2016,6.00.00 PM,562,8,4,76,30,7,0,1,3
07-02-2016,7.00.00 PM,287,8,4,82,31,7,0,1,3
07-02-2016,8.00.00 PM,211,8.5,4,82,38,7,0,1,3
07-02-2016,9.00.00 PM,196,10,6,82,39,7,0,1,3
07-02-2016,10.00.00 PM,91,10,6,85,32,26,0,1,3
08-02-2016,6.00.00 AM,494,8,4,66,32,2,0,0,3
08-02-2016,7.00.00 AM,1707,8,4,62,33,2,0,0,3
08-02-2016,8.00.00 AM,3577,9,5,58,36,2,0,0,3
08-02-2016,9.00.00 AM,1697,9.5,5,58,38.5,2,0,0,3
08-02-2016,10.00.00 AM,671,10,6,56,46,3,0,0,3
08-02-2016,11.00.00 AM,625,10,6,56,47,3,0,0,3
08-02-2016,12.00.00 PM,612,9.5,5,64.5,49.5,7,0,0,3
08-02-2016,1.00.00 PM,490,9,4.5,73.5,44.5,7,0,0,3
08-02-2016,2.00.00 PM,527,9.5,4.5,69,46.5,7,0,0,3
08-02-2016,3.00.00 PM,556,9,4,71,56,7,0,0,3
08-02-2016,4.00.00 PM,964,9,4,66,51,3,0,0,3
08-02-2016,5.00.00 PM,2212,9,4,71,43.5,7,0,0,3
08-02-2016,6.00.00 PM,2336,9.5,5,62,46,3,0,0,3
08-02-2016,7.00.00 PM,1256,9,4,62,43.5,3,0,0,3
08-02-2016,8.00.00 PM,736,8,4,62,33,2,0,0,3
08-02-2016,9.00.00 PM,456,8,3.5,62,36,3,0,0,3
08-02-2016,10.00.00 PM,384,8,3.5,57,36,3,0,0,3
08-02-2016,11.00.00 PM,197,7,3,61,27,2,0,0,3
09-02-2016,12.00.00 AM,110,7,3,66,24,2,0,0,3
09-02-2016,1.00.00 AM,55,7,3,66,26,2,0,0,3
09-02-2016,2.00.00 AM,37,6.5,2.5,68.5,22,2,0,0,3
09-02-2016,3.00.00 AM,12,6,2,71,24,3,0,0,3
09-02-2016,4.00.00 AM,34,6,3,66,15.5,1,0,0,3
09-02-2016,5.00.00 AM,95,6,4.5,71,7.5,1,0,0,3
09-02-2016,6.00.00 AM,580,6,4,73.5,9,3,0,0,3
09-02-2016,7.00.00 AM,1800,7,4.5,71,14,3,0,0,3
09-02-2016,8.00.00 AM,3851,6,3.5,81,12,2,0,0,3
09-02-2016,9.00.00 AM,1895,6.5,3.5,78.5,14,2,0,0,3
09-02-2016,10.00.00 AM,795,7,4,68.5,17,2,0,0,3
09-02-2016,11.00.00 AM,687,6,2,71,21,2,0,0,3
09-02-2016,12.00.00 PM,985,7,3,61.5,26,2,0,0,3
